operator,operating_country,depature,arrival,route,depart_time,arrive_time,duration_min,distance_km,speed_km_per_hour, price_eur ,intercity_or_international, price_per_km 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,6:37:00 AM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,7:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,8:37:00 AM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,9:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,10:38:00 AM,NA,46,64.127,83.64391304, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,11:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,12:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,1:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,2:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,2:38:00 PM,NA,46,64.127,83.64391304, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,4:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,5:32:00 PM,NA,44,64.127,87.44590909, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,5:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,6:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,7:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,8:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,7:02:00 AM,NA,100,154.482,92.6892, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,9:02:00 AM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,1:32:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,5:02:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,7:02:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,7:02:00 AM,NA,144,192.286,80.11916667, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,9:02:00 AM,NA,136,192.286,84.83205882, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,1:32:00 PM,NA,139,192.286,83.00115108, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,5:02:00 PM,NA,138,192.286,83.6026087, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,7:02:00 PM,NA,134,192.286,86.09820896, $15.05 ,Intercity, $0.08 
CP,Portugal,Porto,Guimaraes,Porto-Guimaraes,2:55:00 PM,NA,54,54.774,60.86, $13.00 ,Intercity, $0.24 
CP,Portugal,Porto,Viana do Castelo,Porto-Viana do Castelo,9:03:00 PM,NA,66,81.481,74.07363636, $13.00 ,Intercity, $0.16 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,7:39:00 AM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,8:23:00 AM,NA,262,386.638,88.54305344, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,12:39:00 PM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,1:23:00 PM,NA,259,386.638,89.56864865, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,6:39:00 PM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,7:23:00 PM,NA,267,386.638,86.88494382, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,8:23:00 AM,NA,160,228.634,85.73775, $16.30 ,Intercity, $0.07 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,1:23:00 PM,NA,162,228.634,84.67925926, $16.30 ,Intercity, $0.07 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,7:23:00 PM,NA,170,228.634,80.69435294, $16.30 ,Intercity, $0.07 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,6:39:00 AM,NA,194,336.272,104.0016495, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,7:09:00 AM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,8:09:00 AM,NA,176,336.272,114.6381818, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,9:09:00 AM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,9:39:00 AM,NA,193,336.272,104.5405181, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,10:09:00 AM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,11:39:00 AM,NA,194,336.272,104.0016495, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,12:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,2:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,3:39:00 PM,NA,193,336.272,104.5405181, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,4:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,5:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,5:39:00 PM,NA,194,336.272,104.0016495, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,6:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,7:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,7:39:00 PM,NA,193,336.272,104.5405181, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,8:09:00 PM,NA,169,336.272,119.3865089, $33.90 ,Intercity, $0.10 
CP,Portugal,Lisboa,Porto,Lisboa-Porto,10:09:00 PM,NA,194,336.272,104.0016495, $26.85 ,Intercity, $0.08 
CP,Portugal,Lisboa,Faro,Lisboa-Faro,8:23:00 AM,NA,180,308.198,102.7326667, $25.00 ,Intercity, $0.08 
CP,Portugal,Lisboa,Faro,Lisboa-Faro,10:02:00 AM,NA,208,308.198,88.90326923, $23.55 ,Intercity, $0.08 
CP,Portugal,Lisboa,Faro,Lisboa-Faro,2:02:00 PM,NA,213,308.198,86.81633803, $23.55 ,Intercity, $0.08 
CP,Portugal,Lisboa,Faro,Lisboa-Faro,5:23:00 PM,NA,180,308.198,102.7326667, $25.00 ,Intercity, $0.08 
CP,Portugal,Lisboa,Faro,Lisboa-Faro,6:32:00 PM,NA,210,308.198,88.05657143, $23.55 ,Intercity, $0.08 
CP,Portugal,Porto,Braga,Porto-Braga,10:00:00 AM,NA,37,53.775,87.2027027, $16.10 ,Intercity, $0.30 
CP,Portugal,Porto,Braga,Porto-Braga,12:55:00 PM,NA,38,53.775,84.90789474, $13.00 ,Intercity, $0.24 
CP,Portugal,Porto,Braga,Porto-Braga,5:00:00 PM,NA,37,53.775,87.2027027, $16.10 ,Intercity, $0.30 
CP,Portugal,Porto,Braga,Porto-Braga,7:00:00 PM,NA,37,53.775,87.2027027, $16.10 ,Intercity, $0.30 
CP,Portugal,Porto,Braga,Porto-Braga,9:00:00 PM,NA,37,53.775,87.2027027, $16.10 ,Intercity, $0.30 
CP,Portugal,Porto,Braga,Porto-Braga,10:55:00 PM,NA,38,53.775,84.90789474, $13.00 ,Intercity, $0.24 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,5:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,6:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,6:37:00 AM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,7:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,8:37:00 AM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,9:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,10:38:00 AM,NA,46,64.127,83.64391304, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,11:32:00 AM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,12:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,1:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,2:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,2:38:00 PM,NA,46,64.127,83.64391304, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,4:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,5:32:00 PM,NA,44,64.127,87.44590909, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,5:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,6:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,7:37:00 PM,NA,48,64.127,80.15875, $13.00 ,Intercity, $0.20 
CP,Portugal,Porto,Aveiro,Porto-Aveiro,8:32:00 PM,NA,42,64.127,91.61, $16.10 ,Intercity, $0.25 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,7:02:00 AM,NA,100,154.482,92.6892, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,9:02:00 AM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,1:32:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,5:02:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Evora,Lisboa-Evora,7:02:00 PM,NA,93,154.482,99.66580645, $13.35 ,Intercity, $0.09 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,7:02:00 AM,NA,144,192.286,80.11916667, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,9:02:00 AM,NA,136,192.286,84.83205882, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,1:32:00 PM,NA,139,192.286,83.00115108, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,5:02:00 PM,NA,138,192.286,83.6026087, $15.05 ,Intercity, $0.08 
CP,Portugal,Lisboa,Beja,Lisboa-Beja,7:02:00 PM,NA,134,192.286,86.09820896, $15.05 ,Intercity, $0.08 
CP,Portugal,Porto,Guimaraes,Porto-Guimaraes,2:55:00 PM,NA,54,54.774,60.86, $13.00 ,Intercity, $0.24 
CP,Portugal,Porto,Viana do Castelo,Porto-Viana do Castelo,9:03:00 PM,NA,66,81.481,74.07363636, $13.00 ,Intercity, $0.16 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,7:39:00 AM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,8:23:00 AM,NA,262,386.638,88.54305344, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,12:39:00 PM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,1:23:00 PM,NA,259,386.638,89.56864865, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,6:39:00 PM,NA,276,386.638,84.05173913, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Guarda,Lisboa-Guarda,7:23:00 PM,NA,267,386.638,86.88494382, $22.70 ,Intercity, $0.06 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,8:23:00 AM,NA,160,228.634,85.73775, $16.30 ,Intercity, $0.07 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,1:23:00 PM,NA,162,228.634,84.67925926, $16.30 ,Intercity, $0.07 
CP,Portugal,Lisboa,Castelo Branco,Lisboa-Castelo Branco,7:23:00 PM,NA,170,228.634,80.69435294, $16.30 ,Intercity, $0.07 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $7.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Zalaegerszeg,Budapest-Zalaegerszeg,NA,NA,188,231.966,74.03170213, $9.88 ,Intercity, $0.04 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Balatonfured,Budapest-Balatonfured,NA,NA,106,127.705,72.28584906, $7.05 ,Intercity, $0.06 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,170,192.99,68.11411765, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $6.75 ,Intercity, $0.03 
MAV,Hungary,Budapest,Bekescsaba,Budapest-Bekescsaba,NA,NA,149,192.99,77.71409396, $8.53 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,180,203.696,67.89866667, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,159,203.696,76.86641509, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,165,203.696,74.07127273, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $11.50 ,Intercity, $0.06 
MAV,Hungary,Budapest,Debrecen,Budapest-Debrecen,NA,NA,153,203.696,79.88078431, $7.75 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $7.93 ,Intercity, $0.06 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,80,125.484,94.113, $6.30 ,Intercity, $0.05 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
MAV,Hungary,Budapest,Gyor,Budapest-Gyor,NA,NA,82,125.484,91.81756098, $5.00 ,Intercity, $0.04 
